"order_id","customer_id","product_id","quantity","order_ts","discount","channel","note"
"4688","114","5","4","2024-01-27T22:27:26.000000","0.26","store"," OK "
"4689","49","26","3","2024-03-28T02:40:42.000000","","app","return?"
"4690","143","30","2","2024-02-23T08:45:41.000000","0.27","store","VIP"
"4691","35","27","4","2024-01-06T04:25:05.000000","","web","Gift"
"4692","28","16","5","2024-02-06T16:20:55.000000","0.13","web","urgent"
"4693","72","31","4","2024-03-24T01:23:13.000000","0.27","web","Gift"
"4694","66","24","2","2024-02-05T09:39:10.000000","0.04","web","  "
"4695","30","38","2","2024-02-21T02:28:21.000000","0.01","web","Gift"
"4696","11","15","5","2024-02-25T03:16:34.000000","0.1","app"," OK "
"4697","190","31","1","2024-03-04T09:29:50.000000","0.17","web","Gift"
"4698","136","6","2","2024-03-19T12:12:12.000000","0.11","web","  "
"4699","144","30","1","2024-01-14T10:14:16.000000","0.28","web","gift "
"4700","14","30","4","2024-02-16T12:10:15.000000","0.08","app","urgent"
"4701","160","11","3","2024-02-18T00:07:00.000000","0.08","store","VIP"
"4702","73","3","1","2024-01-14T17:10:27.000000","0.19","web","  "
"4703","150","40","5","2024-03-01T14:47:22.000000","","app","VIP"
"4704","99","4","3","2024-01-11T15:12:37.000000","","store","return?"
"4705","49","19","2","2024-02-11T01:29:39.000000","0.11","app","gift "
"4706","53","1","5","2024-01-30T17:20:15.000000","0.29","app","  "
"4707","29","17","4","2024-01-14T22:46:04.000000","","app","VIP"
"4708","166","33","1","2024-03-15T00:12:40.000000","0.02","store","VIP"
"4709","86","21","5","2024-01-22T23:17:49.000000","0.03","web","VIP"
"4710","157","10","1","2024-01-23T23:19:03.000000","0.03","app","  "
"4711","166","16","5","2024-03-17T21:29:18.000000","","web"," OK "
"4712","34","4","2","2024-03-19T23:06:45.000000","0.21","web","Gift"
"4713","67","24","2","2024-01-04T02:27:26.000000","","app","  "
"4714","25","1","1","2024-01-26T00:12:45.000000","0.06","app","gift "
"4715","2","14","5","2024-03-04T19:08:31.000000","","store"," OK "
"4716","198","3","3","2024-03-11T00:46:48.000000","0.06","store","urgent"
"4717","133","10","4","2024-03-30T22:40:56.000000","0.21","app","Gift"
"4718","91","3","5","2024-02-19T22:03:41.000000","","app"," OK "
"4719","41","38","3","2024-01-01T16:09:47.000000","0.09","store","VIP"
"4720","119","31","2","2024-03-19T15:02:35.000000","0.15","web","Gift"
"4721","109","38","4","2024-01-15T11:51:31.000000","0.07","web","VIP"
"4722","45","28","3","2024-01-11T20:55:13.000000","0.11","web","return?"
"4723","3","20","2","2024-03-01T16:09:06.000000","0.29","app","return?"
"4724","94","7","5","2024-02-24T08:14:37.000000","0.21","app","return?"
"4725","102","39","5","2024-01-06T09:34:48.000000","0.25","app","gift "
"4726","160","37","2","2024-01-16T05:39:00.000000","0.16","web","urgent"
"4727","79","17","4","2024-02-23T01:56:46.000000","0.07","app"," OK "
"4728","20","10","5","2024-01-23T23:33:16.000000","0.21","app","  "
"4729","177","16","4","2024-03-02T13:26:24.000000","","store"," OK "
"4730","83","16","1","2024-02-07T01:24:29.000000","0.05","web","urgent"
"4731","145","37","5","2024-02-22T22:23:46.000000","","app","urgent"
"4732","9","3","1","2024-02-12T17:54:21.000000","0.19","app","urgent"
"4733","8","26","4","2024-02-02T20:47:56.000000","0.22","app","Gift"
"4734","5","31","3","2024-01-31T19:35:52.000000","0.07","web","Gift"
"4735","158","31","1","2024-03-03T18:07:47.000000","","web","gift "
"4736","49","8","4","2024-02-16T07:04:21.000000","0.11","web","return?"
"4737","159","17","2","2024-02-23T11:40:33.000000","0.08","web","  "
"4738","189","14","5","2024-02-21T22:59:15.000000","0.06","app","  "
"4739","133","17","5","2024-01-19T16:29:46.000000","0.24","app","urgent"
"4740","198","4","3","2024-03-23T04:34:31.000000","","app"," OK "
"4741","186","4","4","2024-02-20T16:22:21.000000","","web","urgent"
"4742","145","1","1","2024-03-05T15:01:09.000000","0.07","web","VIP"
"4743","161","39","5","2024-03-20T08:55:10.000000","0.21","app","urgent"
"4744","121","17","4","2024-03-24T05:22:05.000000","0.23","app","return?"
"4745","44","10","2","2024-03-01T00:21:35.000000","0.1","app","VIP"
"4746","21","32","1","2024-03-11T20:10:11.000000","0.28","app","VIP"
"4747","77","20","3","2024-02-12T11:04:10.000000","0.01","store","Gift"
"4748","96","15","5","2024-03-07T09:37:55.000000","0.04","store","urgent"
"4749","70","5","5","2024-01-29T22:37:17.000000","0.18","app","urgent"
"4750","21","16","1","2024-03-05T01:26:57.000000","","web","return?"
"4751","101","26","4","2024-01-08T17:30:51.000000","0.08","web","gift "
"4752","100","25","1","2024-03-23T06:50:30.000000","0.17","app","Gift"
"4753","191","16","2","2024-01-23T00:23:40.000000","0.1","web","urgent"
"4754","191","25","3","2024-02-29T02:10:38.000000","0.17","web","Gift"
"4755","124","31","1","2024-01-02T00:09:48.000000","0.2","web","Gift"
"4756","171","38","1","2024-01-15T00:20:44.000000","0.29","store","VIP"
"4757","63","22","5","2024-03-29T19:06:43.000000","0.14","web","VIP"
"4758","194","10","4","2024-03-16T00:04:04.000000","0.19","app","gift "
"4759","189","6","4","2024-01-21T00:33:41.000000","0.17","store","Gift"
"4760","26","7","3","2024-01-12T18:37:42.000000","","app","gift "
"4761","141","1","3","2024-03-14T08:07:55.000000","0.08","web","urgent"
"4762","92","23","1","2024-03-30T02:45:52.000000","0.3","app"," OK "
"4763","54","9","3","2024-01-16T04:16:22.000000","0.06","app","urgent"
"4764","83","10","4","2024-02-29T18:07:06.000000","0.24","web"," OK "
"4765","182","29","2","2024-01-26T12:34:42.000000","0.04","app"," OK "
"4766","185","13","3","2024-03-07T23:52:34.000000","0.24","web","urgent"
"4767","69","34","3","2024-02-07T15:28:44.000000","","app","return?"
"4768","93","6","5","2024-01-12T06:45:52.000000","0.29","store","urgent"
"4769","104","14","1","2024-01-30T04:42:58.000000","0.21","app","  "
"4770","147","3","1","2024-02-18T11:25:32.000000","","store","urgent"
"4771","96","22","2","2024-03-12T20:26:15.000000","0.21","web","gift "
"4772","80","5","1","2024-01-02T21:25:05.000000","0.18","store","  "
"4773","185","10","5","2024-03-27T04:37:03.000000","","app","gift "
"4774","75","30","2","2024-02-28T11:08:20.000000","0.08","web","VIP"
"4775","54","36","2","2024-03-19T18:38:09.000000","0.22","store","urgent"
"4776","66","22","2","2024-03-24T16:54:57.000000","0.22","store","VIP"
"4777","67","39","5","2024-01-14T19:43:41.000000","0.1","web","Gift"
"4778","112","31","4","2024-01-09T10:27:29.000000","0.26","app","gift "
"4779","133","31","3","2024-03-10T21:38:51.000000","0.08","web","Gift"
"4780","27","40","4","2024-01-17T21:49:39.000000","0.02","web","return?"
"4781","178","4","1","2024-01-14T07:33:55.000000","0.18","web","VIP"
"4782","51","10","4","2024-02-12T03:59:45.000000","0.03","web","gift "
"4783","23","18","2","2024-03-23T04:54:11.000000","0.08","web","VIP"
"4784","134","25","2","2024-03-12T14:30:32.000000","0.15","web","return?"
"4785","42","40","1","2024-02-16T14:37:03.000000","0.09","store","urgent"
"4786","151","4","1","2024-01-18T16:20:08.000000","","web","Gift"
"4787","190","10","4","2024-01-31T06:34:59.000000","0.21","app","VIP"
"4788","139","12","5","2024-03-02T23:08:46.000000","0.16","web","urgent"
"4789","156","27","5","2024-01-15T03:10:30.000000","0.25","web"," OK "
"4790","99","39","2","2024-02-17T04:42:53.000000","","app","  "
"4791","70","38","4","2024-01-02T01:30:27.000000","0.15","web","urgent"
"4792","123","30","1","2024-01-30T06:11:00.000000","0.08","web","  "
"4793","72","31","4","2024-01-23T07:33:55.000000","0.24","store"," OK "
"4794","176","17","3","2024-03-02T07:08:38.000000","","web","gift "
"4795","94","25","5","2024-03-23T06:17:00.000000","","web","urgent"
"4796","100","7","1","2024-01-14T04:23:57.000000","0.25","app","gift "
"4797","135","21","4","2024-03-12T18:05:10.000000","0.22","web","urgent"
"4798","38","12","3","2024-02-29T00:47:30.000000","0.18","app","urgent"
"4799","113","38","3","2024-03-28T06:45:15.000000","0.01","web","return?"
"4800","151","15","3","2024-03-23T00:51:47.000000","0.04","web","return?"
"4801","156","16","4","2024-01-10T01:38:41.000000","0.15","web","Gift"
"4802","45","17","3","2024-03-07T21:21:42.000000","0.22","web","  "
"4803","11","37","3","2024-02-23T07:06:21.000000","0.14","app","Gift"
"4804","39","38","3","2024-01-11T04:15:34.000000","0.01","store","urgent"
"4805","164","18","1","2024-01-24T03:26:42.000000","0.06","app"," OK "
"4806","54","40","4","2024-03-24T10:11:59.000000","0.18","web","return?"
"4807","12","31","4","2024-02-18T20:45:14.000000","0.21","store"," OK "
"4808","120","34","3","2024-01-31T11:04:44.000000","0.01","app","gift "
"4809","177","37","4","2024-01-29T20:10:57.000000","","web","urgent"
"4810","45","14","2","2024-03-16T09:47:24.000000","","web","VIP"
"4811","9","23","2","2024-01-26T12:17:08.000000","0.03","web"," OK "
"4812","29","12","5","2024-01-15T07:12:00.000000","0.16","web","  "
"4813","26","13","5","2024-02-21T15:30:21.000000","0.04","web","Gift"
"4814","41","19","5","2024-03-30T07:49:18.000000","0.19","web","gift "
"4815","37","3","1","2024-01-17T11:58:02.000000","0.23","store","urgent"
"4816","128","9","3","2024-01-23T23:29:23.000000","0.29","web"," OK "
"4817","45","33","4","2024-02-12T05:19:41.000000","0.28","web","urgent"
"4818","110","7","1","2024-01-18T23:35:50.000000","","store","  "
"4819","81","25","5","2024-02-28T13:45:16.000000","0.01","app","  "
"4820","131","31","4","2024-01-23T19:49:28.000000","0.1","web","return?"
"4821","132","11","2","2024-01-12T12:52:23.000000","0.21","web","return?"
"4822","119","19","3","2024-01-24T12:20:23.000000","0.02","app","VIP"
"4823","179","36","5","2024-03-24T18:05:01.000000","0.11","web"," OK "
"4824","40","34","5","2024-03-25T03:22:24.000000","0.09","app","  "
"4825","105","37","5","2024-02-15T12:21:55.000000","0.07","app","  "
"4826","79","26","5","2024-02-06T00:59:18.000000","0.21","app","  "
"4827","107","36","4","2024-03-14T18:10:49.000000","0.2","store","  "
"4828","28","16","5","2024-01-18T11:36:36.000000","0.16","app","  "
"4829","64","25","5","2024-02-28T20:26:08.000000","0.27","app","  "
"4830","189","27","1","2024-03-02T04:54:41.000000","0.03","web","  "
"4831","161","40","4","2024-03-04T21:36:07.000000","","web","  "
"4832","86","15","2","2024-01-20T14:45:43.000000","0.12","web"," OK "
"4833","23","35","3","2024-03-05T10:50:34.000000","0.2","app","gift "
"4834","130","21","1","2024-02-25T01:54:06.000000","0.18","web"," OK "
"4835","61","5","4","2024-03-19T18:12:56.000000","0.02","app","return?"
"4836","66","27","5","2024-01-16T16:41:09.000000","0.29","web","return?"
"4837","20","40","3","2024-02-25T05:23:15.000000","0.09","app","urgent"
"4838","58","19","4","2024-03-15T16:01:11.000000","0.11","web","return?"
"4839","43","22","2","2024-01-26T00:56:56.000000","0.19","store","gift "
"4840","7","38","4","2024-03-07T22:33:41.000000","0.28","web","  "
"4841","118","37","1","2024-01-09T22:56:26.000000","0.2","app","  "
"4842","194","17","5","2024-03-05T15:05:39.000000","","app"," OK "
"4843","26","31","2","2024-02-24T13:30:04.000000","0.06","web","return?"
"4844","11","26","3","2024-01-18T07:54:40.000000","0.19","app","  "
"4845","21","26","5","2024-01-06T23:19:19.000000","0.25","store","gift "
"4846","110","29","1","2024-03-08T02:15:19.000000","0.15","app","  "
"4847","166","14","5","2024-01-22T17:11:37.000000","","store","return?"
"4848","62","13","4","2024-02-14T18:28:59.000000","0.3","web","  "
"4849","24","2","5","2024-01-06T11:07:39.000000","0.04","store","  "
"4850","20","35","3","2024-03-27T17:08:57.000000","0.12","store","return?"
"4851","122","12","2","2024-02-19T09:35:49.000000","0.26","app","  "
"4852","72","27","3","2024-03-24T20:12:47.000000","0.27","app","urgent"
"4853","71","28","3","2024-01-15T10:19:49.000000","0.29","app","VIP"
"4854","48","29","5","2024-01-19T12:30:47.000000","0.27","app","return?"
"4855","180","35","3","2024-02-24T22:28:47.000000","0.02","app","VIP"
"4856","75","35","3","2024-02-24T09:42:33.000000","0.28","web","urgent"
"4857","142","1","1","2024-03-12T04:16:07.000000","0.13","app","gift "
"4858","149","34","2","2024-03-24T12:36:10.000000","0.2","web"," OK "
"4859","12","9","3","2024-03-14T23:15:44.000000","0.12","app","VIP"
"4860","50","26","2","2024-01-13T14:52:29.000000","0.24","app","return?"
"4861","180","27","2","2024-01-28T20:36:50.000000","0.17","web"," OK "
"4862","177","3","1","2024-03-23T05:51:28.000000","0.25","web"," OK "
"4863","83","12","5","2024-02-19T09:44:30.000000","","web","return?"
"4864","32","37","5","2024-03-19T00:45:01.000000","0.06","app","VIP"
"4865","60","6","2","2024-02-20T16:06:11.000000","","web","VIP"
"4866","190","10","1","2024-01-05T11:26:22.000000","","web","urgent"
"4867","135","4","5","2024-02-12T13:26:10.000000","0.21","web","  "
"4868","16","7","5","2024-03-15T05:15:56.000000","0.09","web","VIP"
"4869","144","26","5","2024-02-28T23:02:45.000000","0.17","web"," OK "
"4870","30","34","3","2024-01-12T22:48:11.000000","0.02","web","urgent"
"4871","61","24","4","2024-01-19T21:47:17.000000","0.05","app","Gift"
"4872","97","12","4","2024-03-17T21:26:52.000000","0.19","app","gift "
"4873","71","35","2","2024-03-29T03:09:55.000000","0.09","store","urgent"
"4874","140","15","3","2024-03-08T18:14:31.000000","0.06","web","Gift"
"4875","32","13","2","2024-01-09T19:51:08.000000","0.07","web","urgent"
"4876","176","21","4","2024-02-25T17:27:43.000000","0.06","web"," OK "
"4877","119","6","5","2024-03-15T15:07:03.000000","0.19","app","  "
"4878","62","15","1","2024-02-27T14:49:14.000000","0.05","web","  "
"4879","192","32","1","2024-02-23T11:14:50.000000","0.11","web","return?"
"4880","96","25","2","2024-02-12T01:29:35.000000","0.21","app","  "
"4881","84","40","1","2024-01-23T00:53:10.000000","0.15","web","  "
"4882","5","32","1","2024-01-26T06:27:18.000000","0.18","app","Gift"
"4883","200","15","5","2024-03-08T02:39:28.000000","0.08","app","Gift"
"4884","170","31","3","2024-01-07T06:47:38.000000","0.28","app","Gift"
"4885","36","35","4","2024-01-08T14:28:43.000000","0.12","web","return?"
"4886","190","26","3","2024-02-05T16:47:54.000000","0.09","web","gift "
"4887","160","31","4","2024-03-10T16:44:33.000000","0.27","app","return?"
"4888","85","21","4","2024-02-29T03:11:46.000000","0.2","web","Gift"
"4889","186","37","1","2024-02-23T02:22:05.000000","","web","  "
"4890","112","10","1","2024-02-18T01:43:32.000000","0.27","web","urgent"
"4891","138","17","3","2024-01-10T23:13:14.000000","0.02","web","Gift"
"4892","37","11","2","2024-01-30T20:40:36.000000","0.25","web","return?"
"4893","22","5","5","2024-01-08T03:43:55.000000","0.2","app","  "
"4894","106","25","2","2024-03-09T05:37:14.000000","0.11","app","gift "
"4895","66","5","2","2024-03-08T13:48:23.000000","0.08","web","Gift"
"4896","197","10","3","2024-01-24T05:29:04.000000","0.03","app","VIP"
"4897","18","31","1","2024-01-27T08:44:29.000000","0.28","store","urgent"
"4898","153","10","5","2024-01-29T13:42:08.000000","","web","VIP"
"4899","121","35","1","2024-03-21T00:53:31.000000","0.08","app","  "
"4900","176","2","5","2024-02-13T23:13:01.000000","0.21","web","Gift"
"4901","200","19","4","2024-03-09T14:04:39.000000","0.21","store","  "
"4902","175","3","5","2024-02-10T09:28:01.000000","0.05","web","return?"
"4903","75","3","2","2024-03-03T20:05:27.000000","0.24","web","Gift"
"4904","140","32","5","2024-02-17T13:11:07.000000","0.15","store","Gift"
"4905","33","3","5","2024-01-26T01:47:20.000000","0.25","app","return?"
"4906","98","36","3","2024-03-19T20:48:23.000000","","web","Gift"
"4907","54","24","2","2024-03-04T19:19:12.000000","0.01","app","VIP"
"4908","51","20","1","2024-03-10T05:46:12.000000","","store","return?"
"4909","115","37","1","2024-03-26T07:59:56.000000","0.05","web","  "
"4910","26","16","3","2024-01-23T09:20:38.000000","0.16","web"," OK "
"4911","114","16","5","2024-01-09T05:46:09.000000","0.0","web"," OK "
"4912","81","17","3","2024-02-22T09:42:27.000000","","store","urgent"
"4913","46","27","5","2024-01-30T08:30:40.000000","","web"," OK "
"4914","113","34","4","2024-02-09T05:16:44.000000","0.25","web","VIP"
"4915","151","22","4","2024-01-22T02:53:31.000000","0.29","web","  "
"4916","123","12","4","2024-02-05T20:41:30.000000","","web","gift "
"4917","18","36","5","2024-02-05T09:25:13.000000","0.13","app","VIP"
"4918","113","24","5","2024-02-01T13:12:02.000000","0.12","web"," OK "
"4919","125","34","1","2024-03-07T19:26:18.000000","","web","gift "
"4920","137","18","3","2024-02-23T08:07:45.000000","0.28","web","Gift"
"4921","86","8","3","2024-02-12T16:21:50.000000","0.29","web"," OK "
"4922","19","38","5","2024-01-11T03:27:56.000000","0.23","web","gift "
"4923","26","28","2","2024-02-21T08:46:41.000000","0.06","web","urgent"
"4924","67","13","5","2024-01-16T18:02:43.000000","0.28","app"," OK "
"4925","127","34","3","2024-01-29T06:34:28.000000","","web","urgent"
"4926","148","1","5","2024-02-07T08:11:51.000000","0.2","web","urgent"
"4927","135","38","4","2024-01-13T17:11:05.000000","0.26","app","  "
"4928","63","24","2","2024-02-05T01:17:50.000000","0.17","app","VIP"
"4929","89","24","5","2024-01-25T00:34:36.000000","0.28","app","gift "
"4930","10","1","1","2024-03-17T11:29:15.000000","0.03","store","  "
"4931","160","8","1","2024-03-18T08:54:34.000000","0.26","web"," OK "
"4932","71","29","3","2024-01-01T09:52:00.000000","0.02","web","VIP"
"4933","102","23","2","2024-02-24T05:13:14.000000","0.1","web","gift "
"4934","90","6","1","2024-02-27T15:35:24.000000","0.04","web","Gift"
"4935","58","27","5","2024-02-04T00:27:19.000000","0.14","store","return?"
"4936","34","30","1","2024-02-12T05:18:14.000000","0.07","app","Gift"
"4937","191","11","3","2024-03-12T02:11:48.000000","0.29","app","gift "
"4938","24","28","2","2024-02-04T00:23:55.000000","0.17","store","return?"
"4939","189","39","2","2024-01-06T19:13:40.000000","0.27","app","urgent"
"4940","23","20","2","2024-02-03T12:36:58.000000","0.08","web","gift "
